Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
BRAC UK,bracuk,95.0,62.5,18.51851851851852,67.75462962962963,100.0,62.5,18.51851851851852,70.25462962962963
BRAC University,bu,84.99999999999999,29.166666666666664,5.5555555555555545,51.18055555555554,96.66666666666666,29.166666666666664,5.5555555555555545,57.01388888888888
Brigham and Women's Hospital,bwh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brink Innovation,brink_innovation,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
British & Irish Agencies Afghanistan Group,baag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Asian Trust,b_a_t,100.0,62.5,27.77777777777778,72.56944444444444,100.0,62.5,27.77777777777778,72.56944444444444
British Council,britishcouncil,99.61538461538461,68.11625874125875,40.537240537240535,76.97106712731713,100.0,68.11625874125875,40.96459096459096,77.27021242646244
British International Investment plc,bii,100.0,50.0,41.383084881068754,72.84577122026718,100.0,50.0,41.383084881068754,72.84577122026718
British Red Cross,gb-chc-220949,85.64179104477611,63.412377365508895,29.62171763614786,66.07941927280224,96.20895522388061,63.412377365508895,29.62171763614786,71.3630013623545
Broederlijk Delen,bd,100.0,100.0,42.49158249158249,85.62289562289563,100.0,100.0,42.49158249158249,85.62289562289563
Brujula Comunicaciones Estrategicas SAS,brujula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brulocalis,brulocalis,100.0,100.0,38.888888888888886,84.72222222222223,100.0,100.0,38.888888888888886,84.72222222222223
BSR,bsr_admin,100.0,62.5,33.333333333333336,73.95833333333333,100.0,62.5,33.333333333333336,73.95833333333333
Bucks Community NGO,bucksfarm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddhist Compassion Relief Tzu Chi Foundation,tzuchiuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Build Africa,buildafrica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burns Violence Survivors - Nepal,bvs-nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burundi Leadership Training Programme,bltp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Business in the Community,bitc,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Business Watch Indonesia,bwi,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
C40 Cities Climate Leadership Group,c40cities,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
CABI,cabi,100.0,50.0,53.703703703703695,75.92592592592592,100.0,50.0,53.703703703703695,75.92592592592592
Cadasta Foundation,cadasta,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
CAF Banco de Desarrollo de América Latina y el Caribe,caf,93.92361111111111,49.63460917312661,33.91203703703704,67.84846710809647,100.0,49.63460917312661,33.91203703703704,70.88666155254091
Cambridge Institute for Sustainability Leadership,cisl,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
Camfed International,camfed,100.0,25.0,33.333333333333336,64.58333333333333,100.0,25.0,33.333333333333336,64.58333333333333
Canada - Global Affairs Canada | Affaires mondiales Canada,gac-amc,100.0,98.36423118865866,70.32828282828284,92.17312850423538,100.0,98.36423118865866,76.48470520810946,93.71223409919203
Canada - International Development Research Centre/Centre de recherches pour le développement international,idrccrdi,100.0,91.92665661663499,39.431903295141005,82.839639977944,100.0,91.92665661663499,39.431903295141005,82.839639977944
Canada Department of Finance / Ministère des Finances Canada,finance_canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANADEM,canadem,99.23076923076923,25.0,42.73504273504274,66.5491452991453,100.0,25.0,42.73504273504274,66.93376068376068
Canon Collins Trust,canoncollinstrust,100.0,50.0,55.55555555555556,76.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
CAPABUILD,capabui,100.0,65.625,16.666666666666668,70.57291666666667,100.0,65.625,16.666666666666668,70.57291666666667
Carbon Trust (Beijing) Consulting Limited,ctbeijing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Trust Advisory Ltd,carbontrustadvisory,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Cardno Emerging Markets,cardnoem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE Bangladesh,carebd,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
CARE BENIN/TOGO,carebenintogo,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
CARE Danmark Fonden for Frivillig Ulandsbistand,12921047,93.75,43.75,19.444444444444443,62.673611111111114,100.0,43.75,22.22222222222222,66.49305555555556
CARE International Afghanistan,ciafg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE international foundation Switzerland in Sudan,cis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE International in Zimbabwe,ciz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE International UK,ciuk,99.97175141242937,56.34607135727543,22.22222222222222,69.6279491010891,100.0,56.34607135727543,22.22222222222222,69.64207339487442
CARE Nederland,carenederland,97.77777777777779,58.50694444444444,31.57644824311491,71.40973706077872,100.0,58.50694444444444,31.57644824311491,72.52084817188984
CARE Nepal,cnepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARE SOMALIA,csom1,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Carers Worldwide,cww,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caribbean Development Bank (CDB),caribank,100.0,41.66666666666666,14.814814814814813,64.12037037037037,100.0,41.66666666666666,14.814814814814813,64.12037037037037
Caritas Denmark,caritas_denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caritas Finland,caritasfin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caritas International (Belgium),cibe,100.0,100.0,38.888888888888886,84.72222222222223,100.0,100.0,38.888888888888886,84.72222222222223
Caritas Serbia,caritas_serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARPO - Center for Applied Research in Partnership with the Orient,carpo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Catholic Agency For Overseas Development (CAFOD),cafod,99.76744186046511,71.34831460674157,37.37262932085222,77.063956912131,99.76744186046511,71.34831460674157,37.37262932085222,77.063956912131
Catholic Relief Services,crs,100.0,91.66666666666666,48.148148148148145,84.9537037037037,100.0,91.66666666666666,48.148148148148145,84.9537037037037
CDA Collaborative Learning Projects,cda,75.0,25.0,38.888888888888886,53.47222222222222,75.0,25.0,38.888888888888886,53.47222222222222
CDAC Network,cdacnetwork,95.0,68.75,19.444444444444443,69.54861111111111,100.0,68.75,19.444444444444443,72.04861111111111
CDP Worldwide,cdp,90.0,50.0,3.7037037037037033,58.425925925925924,100.0,50.0,3.7037037037037033,63.425925925925924
Cecily's Fund,cecily,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Center for Church-Based Development,cku,100.0,50.0,22.222222222222218,68.05555555555556,100.0,50.0,22.222222222222218,68.05555555555556
Center for Civilians in Conflict,civic_admin,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Center for Development and Integration,cdi_vn_2021,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Center for International Legal Cooperation (CILC),cilc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Center for International Studies and Cooperation,ceci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Center for Natural Resource Studies (CNRS),cnrs,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
Center for Participation and Development,cpd_2021,90.0,25.0,20.37037037037037,56.342592592592595,98.33333333333334,25.0,20.37037037037037,60.50925925925927
Center for Research on Environment Health and Population Activities (CREHPA),crehpa,90.0,50.0,44.44444444444444,68.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
"Center for Research, Evaluation Resources and Development (CRERD)",crerd_ng,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Center for the Study of Islam and Society (PPIM),ppim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre des Etudes Méditerranéennes et Internationales,cemi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre Diocésain de Communication de Ouahigouya,cdc_ohg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre For Citizens With Disabilities,ccdnigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Economic Policy Research,cepr,100.0,87.5,22.22222222222222,77.43055555555556,100.0,87.5,22.22222222222222,77.43055555555556
Centre for Economic Strategy Ukraine,ces-ua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Environment Human Rights and Development,cehrd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Humanitarian Dialogue (HD Centre),hdcentre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Indian Knowledge Systems,ciks,80.0,75.0,55.55555555555556,72.63888888888889,90.0,75.0,55.55555555555556,77.63888888888889
Centre for Information Resilience,cir,100.0,25.0,24.444444444444443,62.361111111111114,100.0,25.0,24.444444444444443,62.361111111111114
"Centre for Injury Prevention and Research, Bangladesh (CIPRB)",ciprb,90.0,50.0,0.0,57.5,100.0,50.0,0.0,62.5
Centre for Journalism Innovation and Development,cjid_ng,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Centre for Legal Research and Development,clerd-prpi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Policy Dialogue,cpd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre for Rights Education and Awareness,creawkenya,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Centre for the Study of Adolescence,csa-kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre International de Développement et de Recherche,cidr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centre National de Coopération au Développement (CNCD-11.11.11),cncd,100.0,100.0,37.77777777777778,84.44444444444444,100.0,100.0,40.0,85.0
Centre Tricontinental - CETRI,ct-admin,100.0,100.0,36.111111111111114,84.02777777777777,100.0,100.0,38.888888888888886,84.72222222222223
Centro Brasileiro de Análise e Planejamento - Cebrap,_cebrap,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
Centro de Aprendizagem e Capacitação da Sociedade Civil,cesc,100.0,50.0,66.66666666666667,79.16666666666667,100.0,50.0,66.66666666666667,79.16666666666667
Centro de Inteligência Territorial,cit_brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Centro de Promocion y Defensa de los Derechos Sexuales y Reproductivos,promsex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cesvi,cesvi,100.0,0.0,11.11111111111111,52.77777777777778,100.0,0.0,11.11111111111111,52.77777777777778
CGIAR,cgiar,98.27674567584882,53.60345932094811,49.14937623865467,74.8265817278251,100.0,53.60345932094811,50.83632904668371,76.10994709190796
Chama cha Uzazi na Malezi Bora Tanzania (UMATI),umati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chance for Childhood,chanceforchildhood,100.0,50.0,30.15873015873016,70.03968253968254,100.0,50.0,30.15873015873016,70.03968253968254
Charity Projects Ltd (Comic Relief),cprojects,99.97101449275362,50.0,22.22222222222222,68.04106280193237,100.0,50.0,22.22222222222222,68.05555555555556
Chaîne de l'Espoir Belgique / Keten van Hoop België / Chain of Hope Belgium,cdeb-kvhb_admin,100.0,100.0,42.96296296296296,85.74074074074073,100.0,100.0,42.96296296296296,85.74074074074073
CHEKA SANA TANZANIA,cst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chemonics Group UK Ltd,chemonics_uk,100.0,50.0,39.68253968253968,72.42063492063492,100.0,50.0,39.68253968253968,72.42063492063492
Chemonics International Inc.,chemonics,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Child Rights Coalition Asia,crcasia,100.0,79.16666666666666,20.74074074074074,74.97685185185185,100.0,79.16666666666666,20.74074074074074,74.97685185185185
Child-to-Child,ctc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Child.org,child-dot_org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChildFund International,childfund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChildHope UK,childhopeuk,95.0,62.5,55.55555555555556,77.01388888888889,100.0,62.5,55.55555555555556,79.51388888888889
Children in Crisis,cic,100.0,75.0,44.44444444444444,79.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Children in Crossfire,cicni,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
CHOICE for Youth and Sexuality,cfyas,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Christian Aid,caid,92.86644951140065,49.074074074074076,37.56218905472637,68.09229053790044,100.0,49.074074074074076,37.56218905472637,71.65906578220012
Christian Aid Ireland,caid_ireland,96.875,50.0,37.5,70.3125,100.0,50.0,37.5,71.875
Christian Blind Mission (UK) Ltd.,cbm,98.33333333333334,60.416666666666664,24.074074074074076,70.28935185185186,100.0,60.416666666666664,24.074074074074076,71.12268518518519
Christian Engineers in Development,ced,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Church of England - The Archbishops' Council,coe-abc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIFAL Scotland,cifal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CINI,cini_jhk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CISU,cisu,100.0,61.04326812844678,13.536807499222533,68.64501890691733,100.0,61.04326812844678,13.536807499222533,68.64501890691733
City of London Corporation,col-greenfinance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIVICUS World Alliance for Citizen Participation,civicus,100.0,100.0,66.66666666666667,91.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
CIVIL INITIATIVES FOR DEVELOPMENT AND PEACE INDIA,cividep,100.0,37.5,33.333333333333336,67.70833333333333,100.0,37.5,33.333333333333336,67.70833333333333
CLASP,clasp,98.0,37.77777777777778,23.333333333333332,64.27777777777777,100.0,37.77777777777778,23.333333333333332,65.27777777777777
Clean Clothes Campaign,ccc,100.0,87.5,33.333333333333336,80.20833333333333,100.0,87.5,33.333333333333336,80.20833333333333
ClientEarth,clientearth-1,96.66666666666666,50.0,22.22222222222222,66.38888888888889,100.0,50.0,22.22222222222222,68.05555555555556
CLIMATE ACTION PLATFORM - AFRICA,cap-a,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
Climate Bonds Initiative,cbi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Climate Investment Funds,cif,80.0,0.0,13.911472448057815,43.477868112014455,90.0,0.0,13.911472448057815,48.477868112014455
Climate Policy Initiative,cpi,95.0,18.75,16.666666666666668,56.354166666666664,97.5,18.75,16.666666666666668,57.604166666666664
Clinton Health Access Initiative,chai,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
CNV Internationaal,nl-kvk-54436222-27541,90.75949367088609,91.77215189873418,41.92435890025625,78.80387453519066,100.0,91.77215189873418,42.20565285243627,83.49445118779262
Coalition for Epidemic Preparedness Innovations,cepi,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Coalition of African Lesbians (CAL),cal_2000-pu,91.0,80.0,49.166666666666664,77.79166666666667,100.0,80.0,49.166666666666664,82.29166666666667
Cobra Collective CIC,cobracollective,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
COC Nederland,cocnl_publisher,90.76923076923076,90.9090909090909,36.75213675213675,77.29992229992229,100.0,90.9090909090909,36.75213675213675,81.9153069153069
CODA International,coda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CODEART ASBL,codeart,90.0,50.0,77.77777777777777,76.94444444444444,100.0,50.0,77.77777777777777,81.94444444444444
Coffey International Development,coffey,96.66666666666666,50.0,24.951267056530213,67.07115009746587,100.0,50.0,24.951267056530213,68.73781676413256
ColaLife,colalife,90.0,75.0,44.44444444444444,74.86111111111111,100.0,75.0,44.44444444444444,79.86111111111111
Collectif Stratégies Alimentaires,csa,100.0,100.0,43.7037037037037,85.92592592592592,100.0,100.0,43.7037037037037,85.92592592592592
Collective for Research and Training on Development Action,crtda,100.0,100.0,22.22222222222222,80.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Comité pour l'abolition des dettes illégitimes,cadtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMISSION JUSTICE ET PAIX ASBL (cjp),cjp,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Commonwealth Local Government Forum,clgf_data,90.0,100.0,22.22222222222222,75.55555555555556,100.0,100.0,22.22222222222222,80.55555555555556
Commune de Adja-Ouere - Bénin,adja-ouere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Adjarra - Bénin,adjarra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Adjohoun - Bénin,adjohoun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Akpro-Missérété - Bénin,akpro-misserete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Allada - Bénin,allada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Aplahoué - Bénin,aplahoue,100.0,25.0,88.88888888888889,78.47222222222223,100.0,25.0,88.88888888888889,78.47222222222223
Commune de Avrankou - Bénin,avrankou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Bopa - Bénin,bopa,100.0,25.0,88.88888888888889,78.47222222222223,100.0,25.0,88.88888888888889,78.47222222222223
Commune de Comè - Bénin,come,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Dangbo - Benin,dangbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Ifangni - Bénin,ifangni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Klouékanmè - Bénin,klouekanme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Kpomassè - Bénin,kpomasse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Kétou - Bénin,ketou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Lalo - Bénin,lalo,100.0,25.0,88.88888888888889,78.47222222222223,100.0,25.0,88.88888888888889,78.47222222222223
Commune de Parakou - Bénin,parakou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Pobè - Bénin,pobe,100.0,25.0,88.88888888888889,78.47222222222223,100.0,25.0,88.88888888888889,78.47222222222223
Commune de Toffo - Bénin,toffo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Commune de Toviklin - Bénin,toviklin,100.0,25.0,88.88888888888889,78.47222222222223,100.0,25.0,88.88888888888889,78.47222222222223
Commune de Zè - Bénin,ze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compassion UK,comp_uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Concern Worldwide,concern_worldwide,82.14285714285714,57.95454545454545,25.925925925925924,62.04154641654641,82.14285714285714,57.95454545454545,25.925925925925924,62.04154641654641
Concern Worldwide UK,concernuk,82.14285714285714,51.13636363636363,25.925925925925924,60.33700096200096,82.14285714285714,51.13636363636363,25.925925925925924,60.33700096200096
