Publisher Name,Publisher Registry Id,Contacts (with valid data),Location Details (with valid data),Geographic Coordinates (with valid data),DAC Sectors (with valid data),Capital Spend (with valid data),Activity Documents (with valid data),Aid Type (with valid data),Recipient Language (with valid data),Result/ Indicator (with valid data),Average (with valid data),Contacts (with any data),Location Details (with any data),Geographic Coordinates (with any data),DAC Sectors (with any data),Capital Spend (with any data),Activity Documents (with any data),Aid Type (with any data),Recipient Language (with any data),Result/ Indicator (with any data),Average (with any data)
Ashoka East Africa,ashoka,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Asia Justice and Rights,ajar,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Asian Coalition for Housing Rights,achr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Development Bank,asdb,0.544959128065395,0.0,0.0,100.0,100.0,100.0,100.0,32.903225806451616,100.0,59.27202054827967,0.544959128065395,0.0,0.0,100.0,100.0,100.0,100.0,32.903225806451616,100.0,59.27202054827967
Asian-Pacific Resource and Research Centre for Women (ARROW),my-ssm,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,44.44444444444444
Asociación Movimiento Feminista Por La Paz Ruta Pacífica de las Mujeres,rpm,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336
Asociación Profamilia,profamilia,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Assistance Mission for Africa,ama-south-sudan,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,44.44444444444444
Association African Solidarité (AAS),240001090,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336
Association Béninoise pour la Promotion de la Famille,abpf,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,55.55555555555556,0.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,55.55555555555556
Association Béninoise pour le Marketing Social et la Communication pour la Santé (ABMS),abms,0.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,44.44444444444444,0.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,44.44444444444444
Association Centrafricaine de Traduction de la Bible et Alphabetisation,acatba,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association CHS Alliance,chs_alliance,25.0,0.0,0.0,100.0,0.0,12.5,87.5,-,62.5,31.944444444444443,25.0,0.0,0.0,100.0,0.0,12.5,87.5,-,62.5,31.944444444444443
"Association de solidarité internationale, Agriculteurs français et développement international (Afdi) France",afdi-fr,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association de Soutien au Développement des Activités de Population,asdap,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association des Editeurs du Magazine Jimbere,j2022,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,22.22222222222222
Association des Jeunes Burundais pour le Développement Inclusif (AJEBUDI-YAGA),ajebudi_2024,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association for Cultural Technical and Educational Cooperation (ACTEC),actec,14.285714285714285,78.57142857142857,78.57142857142857,100.0,0.0,0.0,100.0,33.33333333333333,0.0,44.973544973544975,14.285714285714285,78.57142857142857,78.57142857142857,100.0,0.0,0.0,100.0,33.33333333333333,0.0,44.973544973544975
"Association for Prevention of Septic Abortion, Bangladesh (BAPSA)",bapsa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association for Progressive Communication,apc,4.166666666666666,0.0,0.0,100.0,0.0,0.0,100.0,61.904761904761905,95.83333333333334,40.211640211640216,4.166666666666666,0.0,0.0,100.0,0.0,0.0,100.0,61.904761904761905,95.83333333333334,40.211640211640216
Association for Reproductive and Family Health,arfh,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association for Women's Rights in Development (AWID),awid,66.66666666666666,0.0,0.0,100.0,0.0,0.0,100.0,-,66.66666666666666,37.03703703703703,66.66666666666666,0.0,0.0,100.0,0.0,0.0,100.0,-,66.66666666666666,37.03703703703703
Association of Commonwealth Universities,acu,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Association pour la Promotion de l'Education et de la Formation à l'Etranger,apefe,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Atos IT Services Ltd,atosuk,0.0,0.0,0.0,100.0,0.0,100.0,0.0,33.33333333333333,0.0,25.925925925925924,0.0,0.0,0.0,100.0,0.0,100.0,0.0,33.33333333333333,0.0,25.925925925925924
Atradius Dutch State Business,adsb,0.0,0.0,0.0,98.27586206896551,0.0,0.0,100.0,48.69565217391305,0.0,27.441279360319843,0.0,0.0,0.0,98.27586206896551,0.0,0.0,100.0,48.69565217391305,0.0,27.441279360319843
Auschwitz Institute for the Prevention of Genocide and Mass Atrocities,aipr,83.33333333333334,0.0,0.0,100.0,0.0,16.666666666666664,100.0,66.66666666666666,16.666666666666664,42.59259259259259,83.33333333333334,0.0,0.0,100.0,0.0,16.666666666666664,100.0,66.66666666666666,16.666666666666664,42.59259259259259
Australia - Department of  Foreign Affairs and Trade,ausgov,36.67041619797525,0.0,0.0,100.0,36.67041619797525,21.25984251968504,100.0,61.29032258064516,0.0,39.54344416625341,36.67041619797525,0.0,0.0,100.0,36.67041619797525,21.25984251968504,100.0,61.29032258064516,0.0,39.54344416625341
Auto-Développement Afrique (ADA),ada,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Autre Terre asbl,a-t,0.0,85.71428571428571,85.71428571428571,100.0,0.0,0.0,100.0,0.0,0.0,41.26984126984127,0.0,85.71428571428571,85.71428571428571,100.0,0.0,0.0,100.0,0.0,0.0,41.26984126984127
AUXFIN Burundi,auxfinbi,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
AUXFIN International B.V.,auxfinintl,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
Avanti Communications Plc,ava_admin,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Avocats Sans Frontières,asf,11.11111111111111,88.88888888888889,77.77777777777779,100.0,0.0,11.11111111111111,100.0,50.0,11.11111111111111,49.99999999999999,11.11111111111111,88.88888888888889,88.88888888888889,100.0,0.0,11.11111111111111,100.0,50.0,11.11111111111111,51.23456790123456
AVSI FOUNDATION IN UGANDA,avsi_uganda,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
AVSI South Sudan,avsi-ssd,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,77.77777777777777,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,77.77777777777777
AVT-L Association of Victims of Terrorism Lebanon,avt-l,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Awake Travel,awaketravel,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
AWEPA,awepa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
B. P. Koirala Institute of Health Sciences,bpkihs_dharan,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336
Babawatoto Centre For Children and Youth,bawacecy-tz,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Backward Society Education (BASE),base_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.7777777777777777
Balloon Ventures Foundation,bvf,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556
Bangladesh Business and Disability Network,bbdn,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Bangladesh Nari Progati Sangha,bnps,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Bangladesh Primary Care Respiratory Society,bpcrs,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Bangladesh Youth Leadership Center,bylc,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.11111111111111
Bani Abdurrahman Wahid Foundation (YBAW),ybawahid,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
BANQUE OUEST AFRICAINE DE DEVELOPPEMENT,boadiita,0.0,0.0,0.0,100.0,0.0,0.0,95.0,100.0,0.0,32.77777777777778,0.0,0.0,0.0,100.0,0.0,0.0,95.0,100.0,0.0,32.77777777777778
Basel Institute on Governance,basel_institute,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
BasicNeeds,basicneeds,0.0,0.0,0.0,40.0,0.0,0.0,100.0,75.0,0.0,23.88888888888889,0.0,0.0,0.0,100.0,0.0,0.0,100.0,75.0,0.0,30.555555555555557
Basil Energetics Private Limited,bepl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.11111111111111
Baylor College of Medicine Children's Foundation Malawi,bcm-cf,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
BBC Media Action,bbcmediaaction,100.0,0.0,0.0,100.0,0.0,5.555555555555555,0.0,41.66666666666667,0.0,27.469135802469136,100.0,0.0,0.0,100.0,0.0,5.555555555555555,0.0,41.66666666666667,0.0,27.469135802469136
Bboxx,bboxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0
BDO LLP,bdo,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,33.333333333333336
Bees Abroad UK,bauk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Bees for Development Trust,beesfordevelopment,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Behavioural Insights Team,bit,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Belgian development agency (Enabel),enabel,100.0,99.56803455723542,99.35205183585313,91.36069114470843,0.0,0.0,100.0,54.42764578833693,0.4319654427645789,60.5711543076554,100.0,99.56803455723542,99.35205183585313,91.36069114470843,0.0,0.0,100.0,54.42764578833693,0.4319654427645789,60.5711543076554
Belgian Development Cooperation,be-dgd,100.0,10.828025477707007,10.509554140127388,99.68152866242038,100.0,88.85350318471338,100.0,17.985611510791365,0.0,58.650913663973284,100.0,10.828025477707007,10.828025477707007,100.0,100.0,88.85350318471338,100.0,17.985611510791365,0.0,58.7216850723243
Benelux Afro Center,bac,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Berytech Foundation,berytech,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,50.0,22.22222222222222,0.0,0.0,0.0,100.0,50.0,0.0,0.0,0.0,50.0,22.22222222222222
Beweging voor Internationale Solidariteit - Mouvement pour la Solidarité Internationale,bismsi,0.0,50.0,50.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336,0.0,50.0,50.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336
BFA Global Kenya Ltd,bfa_global,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Bibliothèques Sans Frontières,bsf1,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,44.44444444444444
Bioclimate Research and Development,bioclimate,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,7.4074074074074066,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,7.4074074074074066
Blue Veins,bveins,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Blue Ventures Conservation,blueventures,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Bond,bond,100.0,20.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,46.666666666666664,100.0,20.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,46.666666666666664
BoP Innovation Center,bopinc,100.0,0.0,0.0,100.0,0.0,50.0,100.0,-,100.0,50.0,100.0,0.0,0.0,100.0,0.0,50.0,100.0,-,100.0,50.0
BOS+ tropen,bos_plus_tropen,0.0,71.42857142857143,71.42857142857143,100.0,0.0,0.0,100.0,20.0,0.0,40.31746031746032,0.0,71.42857142857143,71.42857142857143,100.0,0.0,0.0,100.0,20.0,0.0,40.31746031746032
Boston Consulting Group UK LLP,bcg,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Boston University,bu-carbx-admin,0.0,0.0,0.0,80.95238095238095,0.0,0.0,0.0,94.44444444444444,0.0,19.488536155202823,0.0,0.0,0.0,80.95238095238095,0.0,0.0,0.0,94.44444444444444,0.0,19.488536155202823
Both ENDS,bothends,33.33333333333333,0.0,0.0,100.0,0.0,33.33333333333333,100.0,0.0,66.66666666666666,37.03703703703703,33.33333333333333,0.0,0.0,100.0,0.0,33.33333333333333,100.0,0.0,66.66666666666666,37.03703703703703
Bournemouth University Higher Education Corporation,bournemouth_university,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
BRAC,brac_admin2,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,33.333333333333336
BRAC UK,bracuk,0.0,0.0,0.0,100.0,0.0,0.0,0.0,66.66666666666666,0.0,18.51851851851852,0.0,0.0,0.0,100.0,0.0,0.0,0.0,66.66666666666666,0.0,18.51851851851852
BRAC University,bu,16.666666666666664,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,5.5555555555555545,16.666666666666664,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,5.5555555555555545
Brigham and Women's Hospital,bwh,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Brink Innovation,brink_innovation,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
British & Irish Agencies Afghanistan Group,baag,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
British Asian Trust,b_a_t,50.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,27.77777777777778,50.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,27.77777777777778
British Council,britishcouncil,88.46153846153845,7.6923076923076925,3.8461538461538463,100.0,0.0,7.6923076923076925,100.0,57.14285714285714,0.0,40.537240537240535,88.46153846153845,7.6923076923076925,7.6923076923076925,100.0,0.0,7.6923076923076925,100.0,57.14285714285714,0.0,40.96459096459096
British International Investment plc,bii,95.50342130987292,0.0,0.0,100.0,0.0,0.09775171065493646,100.0,76.8465909090909,0.0,41.383084881068754,95.50342130987292,0.0,0.0,100.0,0.0,0.09775171065493646,100.0,76.8465909090909,0.0,41.383084881068754
British Red Cross,gb-chc-220949,53.13432835820896,11.641791044776118,0.0,82.38805970149254,0.0,0.0,100.0,19.431279620853083,0.0,29.62171763614786,53.13432835820896,11.641791044776118,0.0,82.38805970149254,0.0,0.0,100.0,19.431279620853083,0.0,29.62171763614786
Broederlijk Delen,bd,0.0,86.66666666666667,86.66666666666667,100.0,0.0,0.0,100.0,9.090909090909092,0.0,42.49158249158249,0.0,86.66666666666667,86.66666666666667,100.0,0.0,0.0,100.0,9.090909090909092,0.0,42.49158249158249
Brujula Comunicaciones Estrategicas SAS,brujula,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Brulocalis,brulocalis,0.0,75.0,75.0,100.0,0.0,0.0,100.0,0.0,0.0,38.888888888888886,0.0,75.0,75.0,100.0,0.0,0.0,100.0,0.0,0.0,38.888888888888886
BSR,bsr_admin,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336
Bucks Community NGO,bucksfarm,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Buddhist Compassion Relief Tzu Chi Foundation,tzuchiuk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Build Africa,buildafrica,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Burns Violence Survivors - Nepal,bvs-nepal,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Burundi Leadership Training Programme,bltp,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Business in the Community,bitc,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,22.22222222222222
Business Watch Indonesia,bwi,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336
C40 Cities Climate Leadership Group,c40cities,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
CABI,cabi,100.0,0.0,0.0,100.0,0.0,66.66666666666666,100.0,50.0,66.66666666666666,53.703703703703695,100.0,0.0,0.0,100.0,0.0,66.66666666666666,100.0,50.0,66.66666666666666,53.703703703703695
Cadasta Foundation,cadasta,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
CAF Banco de Desarrollo de América Latina y el Caribe,caf,100.0,0.0,0.0,0.0,0.0,100.0,0.0,78.81944444444444,26.38888888888889,33.91203703703704,100.0,0.0,0.0,0.0,0.0,100.0,0.0,78.81944444444444,26.38888888888889,33.91203703703704
Cambridge Institute for Sustainability Leadership,cisl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Camfed International,camfed,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,33.333333333333336
Canada - Global Affairs Canada | Affaires mondiales Canada,gac-amc,100.0,66.48936170212765,11.081560283687942,100.0,10.0177304964539,100.0,100.0,45.45454545454545,99.91134751773049,70.32828282828284,100.0,66.48936170212765,66.48936170212765,100.0,10.0177304964539,100.0,100.0,45.45454545454545,99.91134751773049,76.48470520810946
Canada - International Development Research Centre/Centre de recherches pour le développement international,idrccrdi,100.0,0.0,0.0,100.0,0.0,0.0,100.0,53.89408099688473,0.9930486593843099,39.431903295141005,100.0,0.0,0.0,100.0,0.0,0.0,100.0,53.89408099688473,0.9930486593843099,39.431903295141005
Canada Department of Finance / Ministère des Finances Canada,finance_canada,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CANADEM,canadem,84.61538461538461,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,42.73504273504274,84.61538461538461,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,42.73504273504274
Canon Collins Trust,canoncollinstrust,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,55.55555555555556
CAPABUILD,capabui,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,16.666666666666668
Carbon Trust (Beijing) Consulting Limited,ctbeijing,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Carbon Trust Advisory Ltd,carbontrustadvisory,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
Cardno Emerging Markets,cardnoem,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARE Bangladesh,carebd,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
CARE BENIN/TOGO,carebenintogo,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,44.44444444444444,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,44.44444444444444
CARE Danmark Fonden for Frivillig Ulandsbistand,12921047,0.0,0.0,0.0,37.5,0.0,0.0,0.0,50.0,87.5,19.444444444444443,0.0,0.0,0.0,37.5,0.0,0.0,25.0,50.0,87.5,22.22222222222222
CARE International Afghanistan,ciafg,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARE international foundation Switzerland in Sudan,cis,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARE International in Zimbabwe,ciz,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARE International UK,ciuk,0.2824858757062147,0.0,0.0,99.71751412429379,0.0,0.2824858757062147,99.71751412429379,0.0,0.0,22.22222222222222,0.2824858757062147,0.0,0.0,99.71751412429379,0.0,0.2824858757062147,99.71751412429379,0.0,0.0,22.22222222222222
CARE Nederland,carenederland,0.0,0.0,0.0,100.0,0.0,0.0,100.0,23.076923076923077,61.111111111111114,31.57644824311491,0.0,0.0,0.0,100.0,0.0,0.0,100.0,23.076923076923077,61.111111111111114,31.57644824311491
CARE Nepal,cnepal,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARE SOMALIA,csom1,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
Carers Worldwide,cww,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Caribbean Development Bank (CDB),caribank,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,66.66666666666666,0.0,14.814814814814813,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,66.66666666666666,0.0,14.814814814814813
Caritas Denmark,caritas_denmark,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Caritas Finland,caritasfin,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Caritas International (Belgium),cibe,0.0,75.0,75.0,100.0,0.0,0.0,100.0,0.0,0.0,38.888888888888886,0.0,75.0,75.0,100.0,0.0,0.0,100.0,0.0,0.0,38.888888888888886
Caritas Serbia,caritas_serbia,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
CARPO - Center for Applied Research in Partnership with the Orient,carpo,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Catholic Agency For Overseas Development (CAFOD),cafod,100.0,0.0,0.0,97.67441860465115,0.0,0.0,100.0,38.67924528301887,0.0,37.37262932085222,100.0,0.0,0.0,97.67441860465115,0.0,0.0,100.0,38.67924528301887,0.0,37.37262932085222
Catholic Relief Services,crs,100.0,0.0,0.0,100.0,0.0,33.33333333333333,100.0,100.0,0.0,48.148148148148145,100.0,0.0,0.0,100.0,0.0,33.33333333333333,100.0,100.0,0.0,48.148148148148145
CDA Collaborative Learning Projects,cda,100.0,0.0,0.0,100.0,0.0,25.0,25.0,100.0,0.0,38.888888888888886,100.0,0.0,0.0,100.0,0.0,25.0,25.0,100.0,0.0,38.888888888888886
CDAC Network,cdacnetwork,0.0,0.0,0.0,100.0,0.0,50.0,25.0,0.0,0.0,19.444444444444443,0.0,0.0,0.0,100.0,0.0,50.0,25.0,0.0,0.0,19.444444444444443
CDP Worldwide,cdp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,3.7037037037037033
Cecily's Fund,cecily,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Center for Church-Based Development,cku,0.0,0.0,0.0,100.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666,22.222222222222218,0.0,0.0,0.0,100.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666,22.222222222222218
Center for Civilians in Conflict,civic_admin,50.0,0.0,0.0,100.0,0.0,50.0,100.0,0.0,100.0,44.44444444444444,50.0,0.0,0.0,100.0,0.0,50.0,100.0,0.0,100.0,44.44444444444444
Center for Development and Integration,cdi_vn_2021,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,44.44444444444444
Center for International Legal Cooperation (CILC),cilc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Center for International Studies and Cooperation,ceci,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Center for Natural Resource Studies (CNRS),cnrs,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
